samples,computations,losses
829000,8290.0,0.12433638922870159
830000,8300.0,0.12433329075574875
831000,8310.0,0.12433251939713955
832000,8320.0,0.12433287277817726
833000,8330.0,0.1243316501379013
834000,8340.0,0.12433014884591102
835000,8350.0,0.12433163724839687
836000,8360.0,0.1243306415528059
837000,8370.0,0.12432962015271187
838000,8380.0,0.12432929545640946
839000,8390.0,0.12433007553219795
840000,8400.0,0.12433077991008759
841000,8410.0,0.12433208979666233
